6.204718645999999717e+04 2.260620728297324078e+01
6.205314623150000261e+04 2.407019240752134692e+01
6.205814947530000063e+04 2.403825014730742282e+01
6.207411572770000203e+04 2.347603410835748505e+01
6.207608279490000132e+04 2.311765780020046890e+01
6.208207552050000231e+04 2.393116428111781246e+01
6.208709480839999742e+04 2.350408681048477888e+01
6.208906202019999910e+04 2.351563077530886403e+01
6.209705306410000048e+04 2.391773368672156508e+01
6.235735821569999825e+04 2.387283530384420516e+01
6.236827457799999684e+04 2.339483963037373471e+01
6.240219961360000161e+04 2.251560624762747054e+01
6.240518642289999843e+04 2.327935828704303844e+01
6.241016720119999809e+04 2.394876907347222428e+01
6.241518757909999840e+04 2.377989207257951065e+01
6.241714751239999896e+04 2.394417390299778958e+01
6.242413028959999792e+04 2.358922094351111198e+01
6.242814924009999959e+04 2.309116008072702186e+01
6.243106080040000234e+04 2.254448512642274594e+01
6.243611463039999944e+04 2.348209407911620872e+01
6.245007841090000147e+04 2.375626223677837956e+01
6.245207813010000245e+04 2.359199840257495495e+01
6.245707136699999683e+04 2.314494557765807414e+01
6.246405495540000265e+04 2.403289741880967867e+01
6.246705353759999707e+04 2.387252914944759041e+01
6.272134014420000312e+04 2.360324571210626132e+01
6.272134064480000234e+04 2.360819464550466762e+01
6.273428997510000045e+04 2.356942086205098263e+01
6.273927853350000078e+04 2.395475148982140468e+01
6.275026308229999995e+04 2.390995388237481478e+01
6.275920384670000203e+04 2.336021798269198868e+01
6.276323083349999797e+04 2.367074529016007389e+01
6.276618459779999830e+04 2.402992979366503690e+01
6.276815920049999841e+04 2.351148491204666158e+01
6.277022973099999945e+04 2.342141774014211464e+01
6.277518712840000080e+04 2.361454889973571269e+01
6.278217480459999933e+04 2.312111526289480423e+01
6.278616216970000096e+04 2.275383900711038621e+01
6.279511235930000112e+04 2.405244503541916146e+01
6.279815830470000219e+04 2.412164965439552944e+01
6.280809269489999861e+04 2.377380157330563293e+01
6.281805970179999713e+04 2.388596309521489047e+01
6.282405233410000073e+04 2.363314900842960498e+01
6.308537710009999864e+04 2.297168233281365701e+01
6.310024177770000097e+04 2.389924691755706831e+01
6.311324566829999821e+04 2.267638883294299390e+01
6.311823934379999992e+04 2.354072103967525464e+01
6.312320308710000245e+04 2.378875309713064112e+01
6.313518374600000243e+04 2.362010938719142672e+01
6.313618660380000074e+04 2.328813370130333382e+01
6.313910872062334238e+04 2.249013105128446455e+01
6.314417229570000200e+04 2.347722031988572411e+01
6.314615291270000307e+04 2.386995358141230383e+01
6.314814888490000158e+04 2.395715024102373647e+01
6.315214857550000306e+04 2.358153727396776489e+01
6.315615161960000114e+04 2.380050967190115685e+01
6.316011275369999930e+04 2.392642097598385931e+01
6.316410685170000215e+04 2.370156694606994208e+01
6.316911727950000204e+04 2.248025881352399225e+01
6.317108995329999743e+04 2.329927479293174031e+01
6.318007852270000149e+04 2.373294993415786536e+01
6.318507762029999867e+04 2.399095276792058939e+01
6.319205755810000119e+04 2.285482067831721409e+01
6.319405443399999785e+04 2.335891351468319144e+01
6.319803962850000244e+04 2.299412062366207365e+01
